Codice,Location,Provincia,Regione,data,scontrini,lordototale,giorno,mese,year,stagione,festività,festivo_ferriale,Covid,colore,scontrino_medio
R000,Montebello,Pavia,Lombardia,2018-12-30,1091,29322.4,Sunday,December,2018,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.88
R000,Montebello,Pavia,Lombardia,2018-12-31,337,8423.46,Monday,December,2018,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.0
R000,Montebello,Pavia,Lombardia,2019-01-01,726,20072.42,Tuesday,January,2019,Winter,Capodanno,Festivo,Pre-Covid19,Pre-Covid19,27.65
R000,Montebello,Pavia,Lombardia,2019-01-02,760,20036.84,Wednesday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,26.36
R000,Montebello,Pavia,Lombardia,2019-01-03,793,20857.69,Thursday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,26.3
R000,Montebello,Pavia,Lombardia,2019-01-04,867,22152.91,Friday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.55
R000,Montebello,Pavia,Lombardia,2019-01-05,1489,39132.02,Saturday,January,2019,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.28
R000,Montebello,Pavia,Lombardia,2019-01-06,1030,27687.56,Sunday,January,2019,Winter,Epifania,Festivo,Pre-Covid19,Pre-Covid19,26.88
R000,Montebello,Pavia,Lombardia,2019-01-07,390,9022.32,Monday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.13
R000,Montebello,Pavia,Lombardia,2019-01-08,354,8716.82,Tuesday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,24.62
R000,Montebello,Pavia,Lombardia,2019-01-09,445,10958.95,Wednesday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,24.63
R000,Montebello,Pavia,Lombardia,2019-01-10,436,10228.41,Thursday,January,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.46
